,imageName,ind,video.whale.ID,nursed,nursing,cradling,date,altitude.raw,droneAltitude,TL.px,HF.px,HD.px,image_width,notes,callus,mp4_file,ss_sec,altitude.c,TL.m,HD.m,HF.m,ratio.HD,ratio.HF,ratio.DF,Q.focus,Q.straightness,Q.roll,Q.arch,Q.pitch,Q.meas,Q.dorsal,Q.flippers
243,Gal2023_DJIMini2_20230322_173440_266.666.png,1,Gal2023_DJIMini2_20230322_173440_1,yes,no,no,20230322,20.6,20.6,1317.1,NA,846.29,3840,,,Gal2023_DJIMini2_20230322_173440.MP4,266,24.623195,10.63743692,6.834983292,NA,0.64254043,NA,NA,2,1,2,1,1,1,1,3
244,Gal2023_DJIMini2_20230322_173440_295.195.png,1,Gal2023_DJIMini2_20230322_173440_1,yes,no,no,20230322,20.6,20.6,1294.3,NA,848.23,3840,,,Gal2023_DJIMini2_20230322_173440.MP4,295,24.623195,10.45329482,6.850651524,NA,0.655358109,NA,NA,1,1,1,1,1,1,1,3
245,Gal2023_DJIMini2_20230322_173440_315.382.png,1,Gal2023_DJIMini2_20230322_173440_1,yes,no,no,20230322,17.7,17.7,1468.32,NA,966.34,3840,,,Gal2023_DJIMini2_20230322_173440.MP4,315,21.673895,10.43834203,6.869747356,NA,0.658126294,NA,NA,1,2,1,1,1,1,1,3
246,Gal2023_DJIMini2_20230323_091201_255.922.png,1,Gal2023_DJIMini2_20230323_091201_1,no,no,no,20230323,30.3,30.3,579.13,176.46,367.59,3840,,,Gal2023_DJIMini2_20230323_091201.MP4,255,34.488095,6.55117367,4.15821306,1.996132312,0.634727954,0.304698427,0.480045703,2,2,2,1,1,1,1,1
247,Gal2023_DJIMini2_20230323_091201_262.596.png,1,Gal2023_DJIMini2_20230323_091201_1,no,no,no,20230323,30,30,591.68,175.24,368.66,3840,,,Gal2023_DJIMini2_20230323_091201.MP4,262,34.182995,6.63392939,4.133424163,1.964794798,0.623073283,0.296173607,0.475343135,2,3,2,2,1,1,3,2
248,Gal2023_DJIMini2_20230323_091201_272.439.png,1,Gal2023_DJIMini2_20230323_091201_1,no,no,no,20230323,30.4,30.4,606.48,175.12,383.59,3840,,,Gal2023_DJIMini2_20230323_091201.MP4,272,34.589795,6.88079019,4.352002224,1.986815687,0.63248582,0.288748186,0.456529107,2,2,2,1,1,1,1,2
249,Gal2023_DJIMini2_20230323_135551_245.846.png,1,Gal2023_DJIMini2_20230323_135551_1,no,no,no,20230323,14.8,14.8,1284.33,374.71,813.57,3840,,,Gal2023_DJIMini2_20230323_135551.MP4,245,18.724595,7.887927384,4.996676151,2.301344102,0.633458691,0.291755234,0.460574997,1,2,2,1,1,1,3,2
250,Gal2023_DJIMini2_20230323_135551_252.119.png,1,Gal2023_DJIMini2_20230323_135551_1,no,no,no,20230323,15.1,15.1,1341.19,381.65,840.99,3840,,,Gal2023_DJIMini2_20230323_135551.MP4,252,19.029695,8.371359217,5.249240889,2.382160056,0.627047622,0.284560726,0.45381039,1,1,1,1,1,1,1,1
251,Gal2023_DJIMini2_20230323_135551_257.691.png,1,Gal2023_DJIMini2_20230323_135551_1,no,no,no,20230323,15.2,15.2,1357.32,383.02,912.25,3840,,,Gal2023_DJIMini2_20230323_135551.MP4,257,19.131395,8.51731542,5.724457749,2.403487867,0.672096484,0.28218843,0.419862976,1,1,1,1,2,1,3,2
252,Gal2023_DJIMini2_20230323_151830_126.426.png,1,Gal2023_DJIMini2_20230323_151830_1,no,no,no,20230323,17.2,17.2,1517.09,NA,968.84,3840,,,Gal2023_DJIMini2_20230323_151830.MP4,126,21.165395,10.53201738,6.725929064,NA,0.638617353,NA,NA,1,1,2,1,1,1,1,3
253,Gal2023_DJIMini2_20230323_151830_145.078.png,1,Gal2023_DJIMini2_20230323_151830_1,no,no,no,20230323,14.9,14.9,1610.29,NA,1088.31,3840,,,Gal2023_DJIMini2_20230323_151830.MP4,145,18.826295,9.943580621,6.720341197,NA,0.675847208,NA,NA,1,1,1,2,1,1,1,3
254,Gal2023_DJIMini2_20230323_151830_152.152.png,1,Gal2023_DJIMini2_20230323_151830_1,no,no,no,20230323,14.9,14.9,1719.5,NA,1114.06,3840,,,Gal2023_DJIMini2_20230323_151830.MP4,152,18.826295,10.61795507,6.879348084,NA,0.647897645,NA,NA,1,2,2,1,1,1,1,3
255,Gal2023_DJIMini2_20230323_173102_206.940.png,1,Gal2023_DJIMini2_20230323_173102_1,no,yes,no,20230323,21.1,21.1,870.45,245.93,551.83,3840,,,Gal2023_DJIMini2_20230323_173102.MP4,206,25.131695,7.175289923,4.548842827,2.027249182,0.633959446,0.282532024,0.445662613,2,1,1,1,1,1,3,3
256,Gal2023_DJIMini2_20230323_173102_216.983.png,1,Gal2023_DJIMini2_20230323_173102_1,no,yes,no,20230323,19.6,19.6,904,250.6,573.47,3840,,,Gal2023_DJIMini2_20230323_173102.MP4,216,23.606195,6.999520092,4.440281844,1.940353689,0.634369469,0.277212389,0.436988857,2,3,1,1,1,1,3,3
257,Gal2023_DJIMini2_20230323_173102_239.406.png,1,Gal2023_DJIMini2_20230323_173102_1,no,yes,no,20230323,25,25,748.47,197.95,454.78,3840,,,Gal2023_DJIMini2_20230323_173102.MP4,239,29.097995,7.143504232,4.340485062,1.88926298,0.607612864,0.264472858,0.435265403,2,1,1,1,1,1,2,3
258,Gal2023_DJIMini2_20230323_173102_206.940.png,2,Gal2023_DJIMini2_20230323_173102_2,yes,no,no,20230323,21.1,21.1,1294.72,NA,808.18,3840,,,Gal2023_DJIMini2_20230323_173102.MP4,206,25.131695,10.67263067,6.661986111,NA,0.624212185,NA,NA,2,1,1,1,1,1,1,3
259,Gal2023_DJIMini2_20230323_173102_216.983.png,2,Gal2023_DJIMini2_20230323_173102_2,yes,no,no,20230323,19.6,19.6,1334.7,403.68,859.33,3840,,,Gal2023_DJIMini2_20230323_173102.MP4,216,23.606195,10.33435782,6.653647788,3.125626406,0.643837566,0.302449989,0.469761326,2,1,1,2,1,1,2,3
260,Gal2023_DJIMini2_20230323_173102_239.406.png,2,Gal2023_DJIMini2_20230323_173102_2,yes,no,no,20230323,25,25,1093.03,NA,697.77,3840,,,Gal2023_DJIMini2_20230323_173102.MP4,239,29.097995,10.43203392,6.659616215,NA,0.63838138,NA,NA,2,2,1,2,1,1,2,3
261,Gal2023_DJIMini2_20230324_072214_106.506.png,1,Gal2023_DJIMini2_20230324_072214_1,no,no,no,20230324,51.5,51.5,568.25,NA,386.07,3840,,,Gal2023_DJIMini2_20230324_072214.MP4,106,56.048495,10.44665479,7.097474728,NA,0.679401672,NA,NA,2,1,2,1,1,1,1,3
262,Gal2023_DJIMini2_20230324_072214_129.396.png,1,Gal2023_DJIMini2_20230324_072214_1,no,no,no,20230324,51.8,51.8,567.03,NA,361.06,3840,,,Gal2023_DJIMini2_20230324_072214.MP4,129,56.353595,10.4809707,6.673825516,NA,0.636756433,NA,NA,2,3,2,3,1,1,1,3
263,Gal2023_DJIMini2_20230324_072214_95.629.png,1,Gal2023_DJIMini2_20230324_072214_1,no,no,no,20230324,51.8,51.8,574.51,NA,364.11,3840,,,Gal2023_DJIMini2_20230324_072214.MP4,95,56.353595,10.61923087,6.730201652,NA,0.633774869,NA,NA,2,1,1,2,1,1,2,3
264,Gal2023_DJIMini2_20230324_075814_108.508.png,1,Gal2023_DJIMini2_20230324_075814_1,no,no,no,20230324,119.5,119.5,255.03,NA,157.52,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,108,125.204495,10.47333597,6.468885553,NA,0.617652825,NA,NA,3,2,1,1,1,1,3,3
265,Gal2023_DJIMini2_20230324_075814_87.287.png,1,Gal2023_DJIMini2_20230324_075814_1,no,no,no,20230324,119.9,119.9,263.07,NA,169.33,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,87,125.611295,10.83861679,6.976481471,NA,0.643668985,NA,NA,3,2,2,1,1,1,3,3
266,Gal2023_DJIMini2_20230324_075814_98.298.png,1,Gal2023_DJIMini2_20230324_075814_1,no,no,no,20230324,120,120,267.54,77.85,166.02,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,98,125.712995,11.03170754,6.845645829,3.210056185,0.620542723,0.290984526,0.468919407,3,1,2,1,1,3,3,3
267,Gal2023_DJIMini2_20230324_075814_108.508.png,2,Gal2023_DJIMini2_20230324_075814_2,no,no,no,20230324,119.5,119.5,245.01,NA,160.47,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,108,125.204495,10.06184389,6.590033423,NA,0.654952859,NA,NA,3,1,1,1,1,1,3,3
268,Gal2023_DJIMini2_20230324_075814_87.287.png,2,Gal2023_DJIMini2_20230324_075814_2,no,no,no,20230324,119.9,119.9,250.46,NA,151.79,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,87,125.611295,10.31907842,6.253824618,NA,0.606044877,NA,NA,3,1,1,1,1,1,3,3
269,Gal2023_DJIMini2_20230324_075814_98.298.png,2,Gal2023_DJIMini2_20230324_075814_2,no,no,no,20230324,120,120,242.66,NA,159.56,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,98,125.712995,10.00580904,6.579275078,NA,0.657545537,NA,NA,3,1,1,1,1,1,3,3
270,Gal2023_DJIMini2_20230324_075814_87.287.png,3,Gal2023_DJIMini2_20230324_075814_3,no,no,no,20230324,119.9,119.9,277.12,83,174.6,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,87,125.611295,11.41748388,7.193608131,3.419641895,0.630051963,0.299509238,0.475372279,3,1,1,1,1,1,3,3
271,Gal2023_DJIMini2_20230324_075814_98.298.png,3,Gal2023_DJIMini2_20230324_075814_3,no,no,no,20230324,120,120,269.59,79.28,173.48,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,98,125.712995,11.11623695,7.153250442,3.269020608,0.643495679,0.29407619,0.456997925,3,1,1,1,1,1,3,3
272,Gal2023_DJIMini2_20230324_075814_108.508.png,4,Gal2023_DJIMini2_20230324_075814_4,no,no,no,20230324,119.5,119.5,248.66,NA,160,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,108,125.204495,10.21173871,6.570731898,NA,0.643448886,NA,NA,3,1,1,1,1,1,3,3
273,Gal2023_DJIMini2_20230324_075814_145.746.png,4,Gal2023_DJIMini2_20230324_075814_4,no,no,no,20230324,119.6,119.6,248,83.11,155.26,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,145,125.306195,10.19290713,6.381253066,3.4158569,0.626048387,0.335120968,0.535295633,3,1,1,1,1,1,3,2
274,Gal2023_DJIMini2_20230324_075814_157.057.png,4,Gal2023_DJIMini2_20230324_075814_4,no,no,no,20230324,119.6,119.6,239.71,NA,155.88,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,157,125.306195,9.852184545,6.406735334,NA,0.650285762,NA,NA,3,1,1,1,1,1,2,3
275,Gal2023_DJIMini2_20230324_075814_108.508.png,5,Gal2023_DJIMini2_20230324_075814_5,no,no,no,20230324,119.5,119.5,283.86,NA,178.14,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,108,125.204495,11.65729973,7.315688626,NA,0.627562883,NA,NA,3,1,1,1,1,1,3,3
276,Gal2023_DJIMini2_20230324_075814_145.746.png,5,Gal2023_DJIMini2_20230324_075814_5,no,no,no,20230324,119.6,119.6,277.6,NA,178.61,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,145,125.306195,11.40947991,7.340948152,NA,0.643407781,NA,NA,3,1,1,1,1,1,3,3
277,Gal2023_DJIMini2_20230324_075814_157.057.png,5,Gal2023_DJIMini2_20230324_075814_5,no,no,no,20230324,119.6,119.6,272.54,NA,168.98,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,157,125.306195,11.20151173,6.945150993,NA,0.62001908,NA,NA,3,1,1,2,1,1,3,3
278,Gal2023_DJIMini2_20230324_075814_145.746.png,6,Gal2023_DJIMini2_20230324_075814_6,no,no,no,20230324,119.6,119.6,267.42,NA,166.55,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,145,125.306195,10.99107751,6.845276943,NA,0.622803081,NA,NA,3,1,1,1,1,1,3,3
279,Gal2023_DJIMini2_20230324_075814_157.057.png,6,Gal2023_DJIMini2_20230324_075814_6,no,no,no,20230324,119.6,119.6,258.6,90.27,164.01,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,157,125.306195,10.6285717,6.740881846,3.710135993,0.634222738,0.349071926,0.550393269,3,2,2,2,1,1,3,3
280,Gal2023_DJIMini2_20230324_075814_163.263.png,6,Gal2023_DJIMini2_20230324_075814_6,no,no,no,20230324,119.4,119.4,260.39,83.06,156.45,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,163,125.102795,10.68476951,6.419724987,3.408260514,0.600829525,0.318983064,0.530904442,3,1,2,1,1,1,3,3
281,Gal2023_DJIMini2_20230324_075814_145.746.png,7,Gal2023_DJIMini2_20230324_075814_7,no,no,no,20230324,119.6,119.6,268.14,NA,166.84,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,145,125.306195,11.02066983,6.857196068,NA,0.622212277,NA,NA,3,1,1,1,1,1,3,3
282,Gal2023_DJIMini2_20230324_075814_157.057.png,7,Gal2023_DJIMini2_20230324_075814_7,no,no,no,20230324,119.6,119.6,259.73,NA,158.13,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,157,125.306195,10.67501519,6.499211306,NA,0.608824549,NA,NA,3,3,2,1,1,1,3,3
283,Gal2023_DJIMini2_20230324_075814_163.263.png,7,Gal2023_DJIMini2_20230324_075814_7,no,no,no,20230324,119.4,119.4,260.91,NA,156.35,3840,,,Gal2023_DJIMini2_20230324_075814.MP4,163,125.102795,10.70610704,6.415621615,NA,0.599248783,NA,NA,3,2,1,1,1,1,3,3
284,Gal2023_DJIMini2_20230324_081328_109.643.png,1,Gal2023_DJIMini2_20230324_081328_1,no,no,no,20230324,119.2,119.2,274.64,90.69,172.93,3840,,,Gal2023_DJIMini2_20230324_081328.MP4,109,124.899395,11.25117731,7.08442358,3.715297371,0.629660647,0.330214098,0.524431851,3,1,2,2,1,1,3,3
285,Gal2023_DJIMini2_20230324_081328_86.820.png,1,Gal2023_DJIMini2_20230324_081328_1,no,no,no,20230324,120.2,120.2,277,99.79,175.28,3840,,,Gal2023_DJIMini2_20230324_081328.MP4,86,125.916395,11.44025998,7.239165235,4.121384635,0.632779783,0.360252708,0.569317663,3,2,1,2,2,1,3,3
286,Gal2023_DJIMini2_20230324_081328_97.998.png,1,Gal2023_DJIMini2_20230324_081328_1,no,no,no,20230324,120.1,120.1,272.48,97.49,166.89,3840,,,Gal2023_DJIMini2_20230324_081328.MP4,97,125.814695,11.24449209,6.887086339,4.023141274,0.61248532,0.357787728,0.584157229,3,1,1,1,1,1,3,3
287,Gal2023_DJIMini2_20230324_161436_101.001.png,1,Gal2023_DJIMini2_20230324_161436_1,no,no,no,20230324,95.3,95.3,240.35,NA,154.66,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,101,100.593095,7.930236526,5.102934808,NA,0.643478261,NA,NA,3,1,1,1,1,1,2,3
288,Gal2023_DJIMini2_20230324_161436_154.421.png,1,Gal2023_DJIMini2_20230324_161436_1,no,no,no,20230324,25.2,25.2,815.57,237.69,537.3,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,154,29.301395,7.8383271,5.163913767,2.284404733,0.658803046,0.291440342,0.442378559,1,2,1,1,1,1,1,2
289,Gal2023_DJIMini2_20230324_161436_166.767.png,1,Gal2023_DJIMini2_20230324_161436_1,no,no,no,20230324,20.7,20.7,980.03,307.87,663.29,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,166,24.724895,7.947813542,5.379126398,2.496753523,0.676805812,0.314143445,0.46415595,1,1,1,1,1,1,3,1
290,Gal2023_DJIMini2_20230324_161436_85.719.png,1,Gal2023_DJIMini2_20230324_161436_1,no,no,no,20230324,117.9,117.9,190.33,NA,121.12,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,85,123.577295,7.714713031,4.909399686,NA,0.636368413,NA,NA,3,1,1,1,1,1,3,3
291,Gal2023_DJIMini2_20230324_161436_101.001.png,2,Gal2023_DJIMini2_20230324_161436_2,no,no,no,20230324,95.3,95.3,360.6,NA,236.22,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,101,100.593095,11.89782938,7.793969095,NA,0.655074875,NA,NA,3,1,1,1,1,1,2,3
292,Gal2023_DJIMini2_20230324_161436_154.421.png,2,Gal2023_DJIMini2_20230324_161436_2,no,no,no,20230324,25.2,25.2,1247.48,372.47,775.43,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,154,29.301395,11.98935259,7.452547278,3.579756115,0.62159714,0.298577933,0.48033994,1,2,2,1,1,1,1,2
293,Gal2023_DJIMini2_20230324_161436_166.767.png,2,Gal2023_DJIMini2_20230324_161436_2,no,no,no,20230324,20.7,20.7,1480.8,425.9,949.39,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,166,24.724895,12.00894084,7.699330325,3.453949152,0.641133171,0.287614803,0.44860384,1,1,1,2,1,1,1,2
294,Gal2023_DJIMini2_20230324_161436_193.860.png,3,Gal2023_DJIMini2_20230324_161436_3,no,no,no,20230324,20.7,14.2,1278.69,357.36,790.13,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,193,18.114395,7.597364204,4.69457443,2.123262145,0.617921467,0.279473524,0.452280005,1,1,2,1,1,1,3,2
295,Gal2023_DJIMini2_20230324_161436_232.032.png,3,Gal2023_DJIMini2_20230324_161436_3,no,no,no,20230324,119.3,119.3,179.26,55.65,111.32,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,232,125.001095,7.349724383,4.564159982,2.281669987,0.620997434,0.310442932,0.499910169,3,1,1,1,1,1,3,2
296,Gal2023_DJIMini2_20230324_161436_244.878.png,3,Gal2023_DJIMini2_20230324_161436_3,no,no,no,20230324,119.4,119.4,182.05,NA,114.18,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,244,125.102795,7.470188136,4.68522978,NA,0.627190332,NA,NA,3,1,1,2,1,1,3,3
297,Gal2023_DJIMini2_20230324_161436_259.292.png,3,Gal2023_DJIMini2_20230324_161436_3,no,no,no,20230324,119.5,119.5,179.05,53.23,108.81,3840,,,Gal2023_DJIMini2_20230324_161436.MP4,259,125.204495,7.353059664,4.468508361,2.186000368,0.607707344,0.297291259,0.48920136,3,2,1,1,1,1,3,3
298,Gal2023_DJIMini2_20230403_101842_111.778.png,1,Gal2023_DJIMini2_20230403_101842_1,NA,NA,NA,20230403,15.6,15.6,2358.56,NA,1626.75,3840,,,Gal2023_DJIMini2_20230403_101842.MP4,111,19.538195,15.11489771,10.42507286,NA,0.689721695,NA,NA,1,1,1,2,1,1,2,3
299,Gal2023_DJIMini2_20230403_101842_46.947.png,1,Gal2023_DJIMini2_20230403_101842_1,NA,NA,NA,20230403,45.9,45.9,913.19,365.29,612.36,3840,,,Gal2023_DJIMini2_20230403_101842.MP4,46,50.353295,15.08213715,10.11366474,6.033086083,0.670572389,0.400015331,0.596528186,2,1,2,3,1,1,2,3
300,Gal2023_DJIMini2_20230403_101842_58.692.png,1,Gal2023_DJIMini2_20230403_101842_1,NA,NA,NA,20230403,46.2,46.2,933.24,388.88,625.28,3840,,,Gal2023_DJIMini2_20230403_101842.MP4,58,50.658395,15.5066725,10.38962344,6.46161202,0.670009858,0.416698813,0.621929376,2,1,1,1,1,1,1,2
301,Gal2023_DJIMini2_20230403_111058_108.175.png,1,Gal2023_DJIMini2_20230403_111058_1,NA,NA,NA,20230403,19.7,19.7,1959.92,778.62,1344.92,3840,,,Gal2023_DJIMini2_20230403_111058.MP4,108,23.707895,15.24070944,10.45835286,6.054696715,0.686211682,0.397271317,0.578934063,1,1,1,1,1,2,2,3
302,Gal2023_DJIMini2_20230403_111058_128.662.png,1,Gal2023_DJIMini2_20230403_111058_1,NA,NA,NA,20230403,30.1,30.1,1402.5,NA,938.26,3840,,,Gal2023_DJIMini2_20230403_111058.MP4,128,34.284695,15.77164539,10.5510902,NA,0.668991087,NA,NA,1,1,1,1,1,1,1,3
303,Gal2023_DJIMini2_20230403_111058_139.940.png,1,Gal2023_DJIMini2_20230403_111058_1,NA,NA,NA,20230403,30.6,30.6,1309.21,552.69,871.21,3840,,,Gal2023_DJIMini2_20230403_111058.MP4,139,34.793195,14.94092441,9.942394848,6.30739111,0.665447102,0.422155346,0.634393545,1,1,1,3,1,1,2,3
304,Gal2023_DJIMini2_20230405_074118_172.172.png,1,Gal2023_DJIMini2_20230405_074118_1,no,no,no,20230405,19.5,19.5,1619.32,553.58,1119.32,3840,,,Gal2023_DJIMini2_20230405_074118.MP4,172,23.504495,12.48410602,8.629368841,4.267810816,0.691228417,0.341859546,0.494568131,1,1,2,2,1,1,1,2
305,Gal2023_DJIMini2_20230405_074118_189.122.png,1,Gal2023_DJIMini2_20230405_074118_1,no,no,no,20230405,17.2,17.2,1817.37,658.13,1224.47,3840,,,Gal2023_DJIMini2_20230405_074118.MP4,189,21.165395,12.61663608,8.500576319,4.568902703,0.673759334,0.362133192,0.537481523,1,2,1,2,1,1,2,3
306,Gal2023_DJIMini2_20230405_074118_206.440.png,1,Gal2023_DJIMini2_20230405_074118_1,no,no,no,20230405,16.9,16.9,1852.84,661.73,1235,3840,,,Gal2023_DJIMini2_20230405_074118.MP4,206,20.860295,12.67745879,8.450088299,4.527673627,0.666544332,0.357143628,0.535813765,1,1,1,1,1,1,2,2
307,Gal2023_DJIMini2_20230405_093934_187.087.png,1,Gal2023_DJIMini2_20230405_093934_1,NA,NA,NA,20230405,20.1,20.1,1666.51,649.06,1128.38,3840,,,Gal2023_DJIMini2_20230405_093934.MP4,187,24.114695,13.18146076,8.92505697,5.133817931,0.677091647,0.38947261,0.575214024,1,2,1,2,1,1,1,2
308,Gal2023_DJIMini2_20230405_093934_198.131.png,1,Gal2023_DJIMini2_20230405_093934_1,NA,NA,NA,20230405,20.6,20.6,1578.71,592.81,1086.07,3840,,,Gal2023_DJIMini2_20230405_093934.MP4,198,24.623195,12.75030601,8.771544393,4.787775403,0.687947755,0.375502784,0.545830379,1,1,1,2,1,1,1,2
309,Gal2023_DJIMini2_20230405_093934_219.052.png,1,Gal2023_DJIMini2_20230405_093934_1,NA,NA,NA,20230405,16.7,16.7,1873.9,704.62,1302.99,3840,,,Gal2023_DJIMini2_20230405_093934.MP4,219,20.656895,12.69653742,8.828358658,4.774125724,0.69533593,0.376017931,0.54077161,1,2,1,2,1,2,1,3
310,Gal2023_DJIMini2_20230405_104553_241.074.png,1,Gal2023_DJIMini2_20230405_104553_1,NA,NA,NA,20230405,30.6,30.6,1100.65,NA,739.57,3840,,,Gal2023_DJIMini2_20230405_104553.MP4,241,34.793195,12.56080267,8.440097058,NA,0.671939309,NA,NA,2,1,2,1,1,1,3,3
311,Gal2023_DJIMini2_20230405_104553_256.056.png,1,Gal2023_DJIMini2_20230405_104553_1,NA,NA,NA,20230405,30.4,30.4,1098.03,NA,711.85,3840,,,Gal2023_DJIMini2_20230405_104553.MP4,256,34.589795,12.45764749,8.076260547,NA,0.648297405,NA,NA,1,2,1,1,1,1,3,3
312,Gal2023_DJIMini2_20230405_104553_295.028.png,1,Gal2023_DJIMini2_20230405_104553_1,NA,NA,NA,20230405,30.6,30.6,1107.45,NA,738.13,3840,,,Gal2023_DJIMini2_20230405_104553.MP4,295,34.793195,12.63840541,8.423663536,NA,0.666513161,NA,NA,1,2,2,1,1,1,2,3
313,Gal2023_DJIMini2_20230405_154621_156.423.png,1,Gal2023_DJIMini2_20230405_154621_1,NA,NA,NA,20230405,19.5,19.5,1681.02,NA,1184.22,3840,,,Gal2023_DJIMini2_20230405_154621.MP4,156,23.504495,12.95978059,9.129713727,NA,0.704465146,NA,NA,1,1,1,3,1,1,2,3
314,Gal2023_DJIMini2_20230405_154621_168.068.png,1,Gal2023_DJIMini2_20230405_154621_1,NA,NA,NA,20230405,19.8,19.8,1642.43,NA,1191.68,3840,,,Gal2023_DJIMini2_20230405_154621.MP4,168,23.809595,12.82663454,9.30648116,NA,0.72555908,NA,NA,1,1,1,1,1,1,2,3
315,Gal2023_DJIMini2_20230405_154621_182.015.png,1,Gal2023_DJIMini2_20230405_154621_1,NA,NA,NA,20230405,19.9,19.9,1698.49,NA,1180.7,3840,,,Gal2023_DJIMini2_20230405_154621.MP4,182,23.911295,13.32109531,9.26011765,NA,0.695146866,NA,NA,1,1,1,1,1,1,1,3
317,Gal2023_DJIMini2_20230408_074403_148.615.png,1,Gal2023_DJIMini2_20230408_074403_1,no,no,no,20230408,117.3,117.3,246.02,NA,153.03,3840,,,Gal2023_DJIMini2_20230408_074403.MP4,148,122.967095,9.922775626,6.172190692,NA,0.6220226,NA,NA,3,1,1,1,1,1,3,3
318,Gal2023_DJIMini2_20230408_074403_159.226.png,1,Gal2023_DJIMini2_20230408_074403_1,no,no,no,20230408,117.2,117.2,246.54,NA,150.49,3840,,,Gal2023_DJIMini2_20230408_074403.MP4,159,122.865395,9.935524911,6.06472436,NA,0.610408047,NA,NA,3,3,1,2,1,1,3,3
319,Gal2023_DJIMini2_20230408_074403_171.938.png,1,Gal2023_DJIMini2_20230408_074403_1,no,no,no,20230408,117.2,117.2,251.1,NA,162.79,3840,,,Gal2023_DJIMini2_20230408_074403.MP4,171,122.865395,10.11929222,6.56041251,NA,0.648307447,NA,NA,3,1,1,1,1,1,3,3
320,Gal2023_DJIMini2_20230408_074403_240.340.png,1,Gal2023_DJIMini2_20230408_074403_1,no,no,no,20230408,15.7,15.7,1727.04,NA,1106.12,3840,,,Gal2023_DJIMini2_20230408_074403.MP4,240,19.639895,11.12539404,7.125498456,NA,0.640471558,NA,NA,1,1,1,1,1,1,2,3
321,Gal2023_DJIMini2_20230408_074931_200.200.png,1,Gal2023_DJIMini2_20230408_074931_1,no,no,no,20230408,32.6,32.6,943.95,NA,642.44,3840,balaena,,Gal2023_DJIMini2_20230408_074931.MP4,200,36.827195,11.40227408,7.760238315,NA,0.680586895,NA,NA,1,1,1,1,1,1,2,3
322,Gal2023_DJIMini2_20230408_074931_210.977.png,1,Gal2023_DJIMini2_20230408_074931_1,no,no,no,20230408,35.3,35.3,865.83,NA,571.71,3840,balaena,,Gal2023_DJIMini2_20230408_074931.MP4,210,39.573095,11.23845189,7.420781599,NA,0.660302831,NA,NA,1,1,1,1,1,1,3,3
323,Gal2023_DJIMini2_20230408_074931_248.749.png,1,Gal2023_DJIMini2_20230408_074931_1,no,no,no,20230408,35.3,35.3,906.95,NA,580.14,3840,balaena,,Gal2023_DJIMini2_20230408_074931.MP4,248,39.573095,11.77218847,7.530202789,NA,0.6396604,NA,NA,1,1,1,1,1,1,2,3
324,Gal2023_DJIMini2_20230408_074931_200.200.png,2,Gal2023_DJIMini2_20230408_074931_2,no,no,no,20230408,32.6,32.6,834.69,264.5,540.9,3840,balaena,,Gal2023_DJIMini2_20230408_074931.MP4,200,36.827195,10.08248758,6.533704166,3.194980129,0.648025015,0.316884113,0.488999815,1,1,1,1,1,1,2,2
325,Gal2023_DJIMini2_20230408_074931_248.749.png,2,Gal2023_DJIMini2_20230408_074931_2,no,no,no,20230408,35.3,35.3,795.29,264.93,500.29,3840,balaena,,Gal2023_DJIMini2_20230408_074931.MP4,248,39.573095,10.32284444,6.493751773,3.438784819,0.629066127,0.333123766,0.529552859,1,1,1,1,1,1,2,2
326,Gal2023_DJIMini2_20230408_074931_259.659.png,2,Gal2023_DJIMini2_20230408_074931_2,no,no,no,20230408,35.6,35.6,763.26,234.19,494.97,3840,balaena,,Gal2023_DJIMini2_20230408_074931.MP4,259,39.878195,9.983477406,6.474231339,3.063216432,0.648494615,0.306828604,0.473139786,1,1,1,1,1,1,2,3
