"","imageName","timeStamp","LocalTime","altitude","ImageWidth","Date","videoLocalTime","minutes","seconds","datetime_utc6","OSD.height..m.","GIMBAL.pitch","nadir"
"128","DJI_0087.MP4_00_05_06_vlc00003.png","5:06","2023-04-09 09:33:46",46.6,3840,"2023-04-09",2023-04-09 09:33:46,5,6,2023-04-09 09:38:52,46.5,-89.9,TRUE
"129","DJI_0087.MP4_00_05_11_vlc00004.png","5:11","2023-04-09 09:33:46",45.8,3840,"2023-04-09",2023-04-09 09:33:46,5,11,2023-04-09 09:38:57,46.7,-89.9,TRUE
"130","DJI_0087.MP4_00_05_14_vlc00005.png","5:14","2023-04-09 09:33:46",45.6,3840,"2023-04-09",2023-04-09 09:33:46,5,14,2023-04-09 09:39:00,45.8,-89.9,TRUE
"131","DJI_0091.MP4_00_00_56_vlc00001.png","0:56","2023-04-09 09:57:22",50.2,3840,"2023-04-09",2023-04-09 09:57:22,0,56,2023-04-09 09:58:18,50.1,-89.9,TRUE
"132","DJI_0091.MP4_00_00_57_vlc00002.png","0:57","2023-04-09 09:57:22",50.1,3840,"2023-04-09",2023-04-09 09:57:22,0,57,2023-04-09 09:58:19,50.2,-89.9,TRUE
"133","DJI_0091.MP4_00_01_00_vlc00003.png","1:00","2023-04-09 09:57:22",50.2,3840,"2023-04-09",2023-04-09 09:57:22,1,0,2023-04-09 09:58:22,50,-89.9,TRUE
"134","DJI_0091.MP4_00_01_02_vlc00004.png","1:02","2023-04-09 09:57:22",50.3,3840,"2023-04-09",2023-04-09 09:57:22,1,2,2023-04-09 09:58:24,50.2,-89.9,TRUE
"135","DJI_0091.MP4_00_01_05_vlc00005.png","1:05","2023-04-09 09:57:22",50.4,3840,"2023-04-09",2023-04-09 09:57:22,1,5,2023-04-09 09:58:27,50.3,-89.9,TRUE
"136","DJI_0091.MP4_00_01_12_vlc00006.png","1:12","2023-04-09 09:57:22",50.2,3840,"2023-04-09",2023-04-09 09:57:22,1,12,2023-04-09 09:58:34,50.1,-89.9,TRUE
"137","DJI_0092.MP4_00_10_55_vlc00001.png","10:55","2023-02-18 15:04:00",35.7,1920,"2023-02-18",2023-02-18 15:04:00,10,55,2023-02-18 15:14:55,34.9,-82.8,FALSE
"138","DJI_0097.MP4_00_09_50_vlc00001.png","9:50","2023-02-18 16:20:45",125.5,1920,"2023-02-18",2023-02-18 16:20:45,9,50,2023-02-18 16:30:35,122.8,-85.3,FALSE
"139","DJI_0098.MP4_00_05_16_vlc00001.png","5:16","2023-04-09 16:45:35",115.2,3840,"2023-04-09",2023-04-09 16:45:35,5,16,2023-04-09 16:50:51,115.4,-89.9,TRUE
"140","DJI_0098.MP4_00_10_21_vlc00001.png","10:21","2023-02-18 16:36:27",106.1,1920,"2023-02-18",2023-02-18 16:36:27,10,21,2023-02-18 16:46:48,106.9,-62.7,FALSE
"141","DJI_0099.MP4_00_00_13_vlc00001.png","0:13","2023-04-09 16:51:03",115.2,3840,"2023-04-09",2023-04-09 16:51:03,0,13,2023-04-09 16:51:16,115,-89.9,TRUE
"142","DJI_0099.MP4_00_00_17_vlc00002.png","0:17","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,17,2023-04-09 16:51:20,114.9,-90,TRUE
"143","DJI_0099.MP4_00_00_19_vlc00003.png","0:19","2023-04-09 16:51:03",113.6,3840,"2023-04-09",2023-04-09 16:51:03,0,19,2023-04-09 16:51:22,113.5,-89.9,TRUE
"144","DJI_0099.MP4_00_00_22_vlc00004.png","0:22","2023-04-09 16:51:03",113.5,3840,"2023-04-09",2023-04-09 16:51:03,0,22,2023-04-09 16:51:25,113.6,-89.9,TRUE
"145","DJI_0099.MP4_00_00_25_vlc00005.png","0:25","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,25,2023-04-09 16:51:28,113.5,-89.9,TRUE
"146","DJI_0099.MP4_00_00_33_vlc00006.png","0:33","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,33,2023-04-09 16:51:36,113.3,-90,TRUE
"147","DJI_0099.MP4_00_00_39_vlc00007.png","0:39","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,39,2023-04-09 16:51:42,113.4,-89.9,TRUE
"148","DJI_0099.MP4_00_00_45_vlc00008.png","0:45","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,45,2023-04-09 16:51:48,113.4,-89.9,TRUE
"149","DJI_0099.MP4_00_00_51_vlc00009.png","0:51","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,51,2023-04-09 16:51:54,113.4,-89.9,TRUE
"150","DJI_0099.MP4_00_00_59_vlc00010.png","0:59","2023-04-09 16:51:03",113.4,3840,"2023-04-09",2023-04-09 16:51:03,0,59,2023-04-09 16:52:02,113.3,-89.9,TRUE
"151","DJI_0099.MP4_00_01_31_vlc00011.png","1:31","2023-04-09 16:51:03",113.3,3840,"2023-04-09",2023-04-09 16:51:03,1,31,2023-04-09 16:52:34,113.3,-89.9,TRUE
"152","DJI_0099.MP4_00_09_45_vlc00001.png","9:45","2023-02-20 07:48:20",91.7,1920,"2023-02-20",2023-02-20 07:48:20,9,45,2023-02-20 07:58:05,91.3,-62.6,FALSE
"153","DJI_0099.MP4_00_09_49_vlc00002.png","9:49","2023-02-20 07:48:20",91,1920,"2023-02-20",2023-02-20 07:48:20,9,49,2023-02-20 07:58:09,90.5,-62.6,FALSE
"154","DJI_0100.MP4_00_05_36_vlc00001.png","5:36","2023-02-20 08:04:03",111.3,1920,"2023-02-20",2023-02-20 08:04:03,5,36,2023-02-20 08:09:39,112.3,-89.6,TRUE
"155","DJI_0100.MP4_00_10_40_vlc00001.png","10:40","2023-02-20 08:04:03",32.4,1920,"2023-02-20",2023-02-20 08:04:03,10,40,2023-02-20 08:14:43,32.6,-77.3,FALSE
"156","DJI_0100.MP4_00_10_42_vlc00002.png","10:42","2023-02-20 08:04:03",31.6,1920,"2023-02-20",2023-02-20 08:04:03,10,42,2023-02-20 08:14:45,31.7,-77.3,FALSE
"157","DJI_0100.MP4_00_10_50_vlc00003.png","10:50","2023-02-20 08:04:03",31.7,1920,"2023-02-20",2023-02-20 08:04:03,10,50,2023-02-20 08:14:53,30.7,-77.3,FALSE
"158","DJI_0101.MP4_00_10_17_vlc00001.png","10:17","2023-02-20 08:27:56",31.7,1920,"2023-02-20",2023-02-20 08:27:56,10,17,2023-02-20 08:38:13,25,-89.9,TRUE
"159","DJI_0101.MP4_00_10_19_vlc00002.png","10:19","2023-02-20 08:27:56",25.9,1920,"2023-02-20",2023-02-20 08:27:56,10,19,2023-02-20 08:38:15,23.8,-89.9,TRUE
"160","DJI_0101.MP4_00_10_23_vlc00003.png","10:23","2023-02-20 08:27:56",24.7,1920,"2023-02-20",2023-02-20 08:27:56,10,23,2023-02-20 08:38:19,24.8,-76.6,FALSE
"161","DJI_0102.MP4_00_04_17_vlc00001.png","4:17","2023-04-09 17:51:37",29.9,3840,"2023-04-09",2023-04-09 17:51:37,4,17,2023-04-09 17:55:54,29.9,-90,TRUE
"162","DJI_0102.MP4_00_04_22_vlc00002.png","4:22","2023-04-09 17:51:37",29.4,3840,"2023-04-09",2023-04-09 17:51:37,4,22,2023-04-09 17:55:59,29.7,-89.9,TRUE
"163","DJI_0102.MP4_00_04_25_vlc00003.png","4:25","2023-04-09 17:51:37",29.9,3840,"2023-04-09",2023-04-09 17:51:37,4,25,2023-04-09 17:56:02,29.4,-89.9,TRUE
"164","DJI_0103.MP4_00_07_50_vlc00001.png","7:50","2023-02-20 13:32:46",119.7,1920,"2023-02-20",2023-02-20 13:32:46,7,50,2023-02-20 13:40:36,120.5,-62.6,FALSE
"165","DJI_0103.MP4_00_07_54_vlc00002.png","7:54","2023-02-20 13:32:46",120.1,1920,"2023-02-20",2023-02-20 13:32:46,7,54,2023-02-20 13:40:40,119.9,-60.6,FALSE
"166","DJI_0103.MP4_00_08_11_vlc00003.png","8:11","2023-02-20 13:32:46",120,1920,"2023-02-20",2023-02-20 13:32:46,8,11,2023-02-20 13:40:57,119.9,-77,FALSE
"167","DJI_0103.MP4_00_08_14_vlc00004.png","8:14","2023-02-20 13:32:46",120.2,1920,"2023-02-20",2023-02-20 13:32:46,8,14,2023-02-20 13:41:00,119.9,-89.9,TRUE
"168","DJI_0103.MP4_00_08_18_vlc00005.png","8:18","2023-02-20 13:32:46",119.9,1920,"2023-02-20",2023-02-20 13:32:46,8,18,2023-02-20 13:41:04,120.3,-90,TRUE
"169","DJI_0103.MP4_00_10_20_vlc00006.png","10:20","2023-02-20 13:32:46",120.6,1920,"2023-02-20",2023-02-20 13:32:46,10,20,2023-02-20 13:43:06,120.9,-75.2,FALSE
"170","DJI_0103.MP4_00_10_24_vlc00007.png","10:24","2023-02-20 13:32:46",119.8,1920,"2023-02-20",2023-02-20 13:32:46,10,24,2023-02-20 13:43:10,120.2,-89.9,TRUE
"171","DJI_0107.MP4_00_10_37_vlc00001.png","10:37","2023-02-20 14:21:41",67.5,1920,"2023-02-20",2023-02-20 14:21:41,10,37,2023-02-20 14:32:18,68.6,-67,FALSE
"172","DJI_0108.MP4_00_00_03_vlc00001.png","0:03","2023-04-10 07:42:16",30.8,3840,"2023-04-10",2023-04-10 07:42:16,0,3,2023-04-10 07:42:19,30.4,-89.9,TRUE
"173","DJI_0108.MP4_00_00_04_vlc00001.png","0:04","2023-04-10 07:42:16",30.7,3840,"2023-04-10",2023-04-10 07:42:16,0,4,2023-04-10 07:42:20,31.1,-89.9,TRUE
"174","DJI_0108.MP4_00_00_06_vlc00002.png","0:06","2023-04-10 07:42:16",30.4,3840,"2023-04-10",2023-04-10 07:42:16,0,6,2023-04-10 07:42:22,30.9,-89.9,TRUE
"175","DJI_0108.MP4_00_00_08_vlc00002.png","0:08","2023-04-10 07:42:16",30.4,3840,"2023-04-10",2023-04-10 07:42:16,0,8,2023-04-10 07:42:24,30.6,-89.9,TRUE
"176","DJI_0108.MP4_00_00_10_vlc00003.png","0:10","2023-04-10 07:42:16",30.3,3840,"2023-04-10",2023-04-10 07:42:16,0,10,2023-04-10 07:42:26,30.4,-89.9,TRUE
"177","DJI_0108.MP4_00_00_12_vlc00003.png","0:12","2023-04-10 07:42:16",30.4,3840,"2023-04-10",2023-04-10 07:42:16,0,12,2023-04-10 07:42:28,30.3,-89.9,TRUE
"178","DJI_0110.MP4_00_03_36_vlc00001.png","3:36","2023-04-10 07:53:24",30.3,3840,"2023-04-10",2023-04-10 07:53:24,3,36,2023-04-10 07:57:00,30,-89.9,TRUE
"179","DJI_0110.MP4_00_03_38_vlc00003.png","3:38","2023-04-10 07:53:24",30.2,3840,"2023-04-10",2023-04-10 07:53:24,3,38,2023-04-10 07:57:02,30.3,-90,TRUE
"180","DJI_0110.MP4_00_03_46_vlc00004.png","3:46","2023-04-10 07:53:24",30.6,3840,"2023-04-10",2023-04-10 07:53:24,3,46,2023-04-10 07:57:10,30.2,-90,TRUE
"181","DJI_0110.MP4_00_03_49_vlc00005.png","3:49","2023-04-10 07:53:24",30.5,3840,"2023-04-10",2023-04-10 07:53:24,3,49,2023-04-10 07:57:13,30.6,-89.9,TRUE
"182","DJI_0110.MP4_00_03_54_vlc00003.png","3:54","2023-04-10 07:53:24",28.9,3840,"2023-04-10",2023-04-10 07:53:24,3,54,2023-04-10 07:57:18,28.8,-89.9,TRUE
"183","DJI_0110.MP4_00_03_56_vlc00006.png","3:56","2023-04-10 07:53:24",28.9,3840,"2023-04-10",2023-04-10 07:53:24,3,56,2023-04-10 07:57:20,28.9,-89.9,TRUE
"184","DJI_0113.MP4_00_00_09_vlc00001.png","0:09","2023-04-10 08:34:59",30.3,3840,"2023-04-10",2023-04-10 08:34:59,0,9,2023-04-10 08:35:08,29.7,-90,TRUE
"185","DJI_0113.MP4_00_00_11_vlc00001.png","0:11","2023-04-10 08:34:59",30,3840,"2023-04-10",2023-04-10 08:34:59,0,11,2023-04-10 08:35:10,30.3,-90,TRUE
"186","DJI_0113.MP4_00_00_16_vlc00002.png","0:16","2023-04-10 08:34:59",30,3840,"2023-04-10",2023-04-10 08:34:59,0,16,2023-04-10 08:35:15,29.9,-90,TRUE
"187","DJI_0113.MP4_00_00_18_vlc00003.png","0:18","2023-04-10 08:34:59",29.7,3840,"2023-04-10",2023-04-10 08:34:59,0,18,2023-04-10 08:35:17,30,-89.9,TRUE
"188","DJI_0117.MP4_00_08_50_vlc00001.png","8:50","2023-02-20 17:54:39",54,1920,"2023-02-20",2023-02-20 17:54:39,8,50,2023-02-20 18:03:29,52,-89.9,TRUE
"189","DJI_0118.MP4_00_00_08_vlc00001.png","0:08","2023-04-10 09:20:04",33,3840,"2023-04-10",2023-04-10 09:20:04,0,8,2023-04-10 09:20:12,30.3,-89.9,TRUE
"190","DJI_0118.MP4_00_00_16_vlc00001.png","0:16","2023-04-10 09:20:04",30.7,3840,"2023-04-10",2023-04-10 09:20:04,0,16,2023-04-10 09:20:20,31.2,-89.9,TRUE
"191","DJI_0118.MP4_00_00_18_vlc00002.png","0:18","2023-04-10 09:20:04",30.5,3840,"2023-04-10",2023-04-10 09:20:04,0,18,2023-04-10 09:20:22,30.8,-89.9,TRUE
"192","DJI_0118.MP4_00_00_25_vlc00003.png","0:25","2023-04-10 09:20:04",30.8,3840,"2023-04-10",2023-04-10 09:20:04,0,25,2023-04-10 09:20:29,30.4,-89.9,TRUE
"193","DJI_0121.MP4_00_03_34_vlc00001.png","3:34","2023-04-10 10:25:12",30.7,3840,"2023-04-10",2023-04-10 10:25:12,3,34,2023-04-10 10:28:46,30.7,-89.9,TRUE
"194","DJI_0121.MP4_00_03_46_vlc00002.png","3:46","2023-04-10 10:25:12",30.7,3840,"2023-04-10",2023-04-10 10:25:12,3,46,2023-04-10 10:28:58,30.9,-90,TRUE
"195","DJI_0121.MP4_00_03_48_vlc00003.png","3:48","2023-04-10 10:25:12",30.7,3840,"2023-04-10",2023-04-10 10:25:12,3,48,2023-04-10 10:29:00,30.7,-90,TRUE
"196","DJI_0121.MP4_00_03_49_vlc00004.png","3:49","2023-04-10 10:25:12",30.8,3840,"2023-04-10",2023-04-10 10:25:12,3,49,2023-04-10 10:29:01,30.7,-89.9,TRUE
"197","DJI_0121.MP4_00_03_52_vlc00005.png","3:52","2023-04-10 10:25:12",31,3840,"2023-04-10",2023-04-10 10:25:12,3,52,2023-04-10 10:29:04,30.8,-89.9,TRUE
"198","DJI_0121.MP4_00_03_54_vlc00005.png","3:54","2023-04-10 10:25:12",31,3840,"2023-04-10",2023-04-10 10:25:12,3,54,2023-04-10 10:29:06,30.9,-89.9,TRUE
"199","DJI_0121.MP4_00_03_58_vlc00006.png","3:58","2023-04-10 10:25:12",30.6,3840,"2023-04-10",2023-04-10 10:25:12,3,58,2023-04-10 10:29:10,30.7,-89.9,TRUE
"200","DJI_0122.MP4_00_00_04_vlc00001.png","0:04","2023-02-20 18:30:23",31.9,1920,"2023-02-20",2023-02-20 18:30:23,0,4,2023-02-20 18:30:27,34.6,-56.4,FALSE
"201","DJI_0126.MP4_00_00_03_vlc00001.png","0:03","2023-04-10 11:04:18",30,3840,"2023-04-10",2023-04-10 11:04:18,0,3,2023-04-10 11:04:21,29.9,-90,TRUE
"202","DJI_0126.MP4_00_00_15_vlc00002.png","0:15","2023-04-10 11:04:18",29.7,3840,"2023-04-10",2023-04-10 11:04:18,0,15,2023-04-10 11:04:33,29.8,-89.9,TRUE
"203","DJI_0126.MP4_00_00_20_vlc00002.png","0:20","2023-04-10 11:04:18",29.7,3840,"2023-04-10",2023-04-10 11:04:18,0,20,2023-04-10 11:04:38,29.7,-90,TRUE
"204","DJI_0126.MP4_00_00_22_vlc00003.png","0:22","2023-04-10 11:04:18",29.7,3840,"2023-04-10",2023-04-10 11:04:18,0,22,2023-04-10 11:04:40,29.7,-90,TRUE
"205","DJI_0126.MP4_00_00_24_vlc00004.png","0:24","2023-04-10 11:04:18",29.7,3840,"2023-04-10",2023-04-10 11:04:18,0,24,2023-04-10 11:04:42,29.7,-90,TRUE
"206","DJI_0126.MP4_00_00_30_vlc00006.png","0:30","2023-04-10 11:04:18",29.3,3840,"2023-04-10",2023-04-10 11:04:18,0,30,2023-04-10 11:04:48,29.6,-89.9,TRUE
"207","DJI_0135.MP4_00_00_00_vlc00001.png","0:00","2023-02-21 07:40:41",63.7,1920,"2023-02-21",2023-02-21 07:40:41,0,0,2023-02-21 07:40:41,64.2,-90,TRUE
"208","DJI_0135.MP4_00_03_26_vlc00002.png","3:26","2023-04-10 18:03:37",30.4,3840,"2023-04-10",2023-04-10 18:03:37,3,26,2023-04-10 18:07:03,30.2,-90,TRUE
"209","DJI_0135.MP4_00_03_29_vlc00003.png","3:29","2023-04-10 18:03:37",30.7,3840,"2023-04-10",2023-04-10 18:03:37,3,29,2023-04-10 18:07:06,30.2,-89.9,TRUE
"210","DJI_0135.MP4_00_03_31_vlc00004.png","3:31","2023-04-10 18:03:37",29.7,3840,"2023-04-10",2023-04-10 18:03:37,3,31,2023-04-10 18:07:08,30.6,-90,TRUE
"211","DJI_0135.MP4_00_03_36_vlc00005.png","3:36","2023-04-10 18:03:37",29.3,3840,"2023-04-10",2023-04-10 18:03:37,3,36,2023-04-10 18:07:13,30.1,-84.8,FALSE
"212","DJI_0135.MP4_00_06_20_vlc00001.png","6:20","2023-02-21 07:40:41",101.3,1920,"2023-02-21",2023-02-21 07:40:41,6,20,2023-02-21 07:47:01,102.1,-89.9,TRUE
"213","DJI_0135.MP4_00_06_29_vlc00002.png","6:29","2023-02-21 07:40:41",100.7,1920,"2023-02-21",2023-02-21 07:40:41,6,29,2023-02-21 07:47:10,101.4,-89.9,TRUE
"214","DJI_0135.MP4_00_06_33_vlc00003.png","6:33","2023-02-21 07:40:41",100.5,1920,"2023-02-21",2023-02-21 07:40:41,6,33,2023-02-21 07:47:14,100.7,-90,TRUE
"215","DJI_0135.MP4_00_06_47_vlc00004.png","6:47","2023-02-21 07:40:41",100.8,1920,"2023-02-21",2023-02-21 07:40:41,6,47,2023-02-21 07:47:28,100.6,-90,TRUE
"216","DJI_0135.MP4_00_06_54_vlc00005.png","6:54","2023-02-21 07:40:41",100.9,1920,"2023-02-21",2023-02-21 07:40:41,6,54,2023-02-21 07:47:35,100.7,-90,TRUE
"217","DJI_0140.MP4_00_09_24_vlc00001.png","9:24","2023-02-21 09:06:24",82.5,1920,"2023-02-21",2023-02-21 09:06:24,9,24,2023-02-21 09:15:48,82.2,-90,TRUE
"218","DJI_0146.MP4_00_03_11_vlc00001.png","3:11","2023-04-11 07:03:18",31.2,3840,"2023-04-11",2023-04-11 07:03:18,3,11,2023-04-11 07:06:29,31.2,-90,TRUE
"219","DJI_0146.MP4_00_03_20_vlc00002.png","3:20","2023-04-11 07:03:18",30.9,3840,"2023-04-11",2023-04-11 07:03:18,3,20,2023-04-11 07:06:38,31.1,-90,TRUE
"220","DJI_0146.MP4_00_03_22_vlc00003.png","3:22","2023-04-11 07:03:18",30.7,3840,"2023-04-11",2023-04-11 07:03:18,3,22,2023-04-11 07:06:40,30.9,-90,TRUE
"221","DJI_0146.MP4_00_03_29_vlc00004.png","3:29","2023-04-11 07:03:18",30.9,3840,"2023-04-11",2023-04-11 07:03:18,3,29,2023-04-11 07:06:47,31,-89.9,TRUE
"222","DJI_0146.MP4_00_03_39_vlc00005.png","3:39","2023-04-11 07:03:18",31.6,3840,"2023-04-11",2023-04-11 07:03:18,3,39,2023-04-11 07:06:57,31.2,-89.9,TRUE
"223","DJI_0146.MP4_00_03_41_vlc00006.png","3:41","2023-04-11 07:03:18",30.6,3840,"2023-04-11",2023-04-11 07:03:18,3,41,2023-04-11 07:06:59,31.3,-89.9,TRUE
"224","DJI_0146.MP4_00_04_00_vlc00008.png","4:00","2023-04-11 07:03:18",30.5,3840,"2023-04-11",2023-04-11 07:03:18,4,0,2023-04-11 07:07:18,31.1,-89.9,TRUE
"225","DJI_0146.MP4_00_06_10_vlc00002.png","6:10","2023-02-21 14:29:17",65.3,1920,"2023-02-21",2023-02-21 14:29:17,6,10,2023-02-21 14:35:27,67.3,-90,TRUE
"226","DJI_0146.MP4_00_06_17_vlc00003.png","6:17","2023-02-21 14:29:17",66.4,1920,"2023-02-21",2023-02-21 14:29:17,6,17,2023-02-21 14:35:34,66.5,-90,TRUE
"227","DJI_0146.MP4_00_11_32_vlc00004.png","11:32","2023-02-21 14:29:17",34,1920,"2023-02-21",2023-02-21 14:29:17,11,32,2023-02-21 14:40:49,36.1,-67.6,FALSE
"228","DJI_0146.MP4_00_11_46_vlc00005.png","11:46","2023-02-21 14:29:17",23.6,1920,"2023-02-21",2023-02-21 14:29:17,11,46,2023-02-21 14:41:03,24.5,-67.6,FALSE
"229","DJI_0149.MP4_00_02_53_vlc00001.png","2:53","2023-02-21 15:18:59",121,1920,"2023-02-21",2023-02-21 15:18:59,2,53,2023-02-21 15:21:52,120.9,-78.4,FALSE
"230","DJI_0149.MP4_00_02_58_vlc00002.png","2:58","2023-02-21 15:18:59",121,1920,"2023-02-21",2023-02-21 15:18:59,2,58,2023-02-21 15:21:57,120.9,-78.4,FALSE
"231","DJI_0149.MP4_00_03_01_vlc00003.png","3:01","2023-02-21 15:18:59",121,1920,"2023-02-21",2023-02-21 15:18:59,3,1,2023-02-21 15:22:00,121,-78.4,FALSE
"232","DJI_0149.MP4_00_03_04_vlc00004.png","3:04","2023-02-21 15:18:59",120.9,1920,"2023-02-21",2023-02-21 15:18:59,3,4,2023-02-21 15:22:03,120.9,-78.4,FALSE
"233","DJI_0149.MP4_00_05_03_vlc00005.png","5:03","2023-02-21 15:18:59",142.4,1920,"2023-02-21",2023-02-21 15:18:59,5,3,2023-02-21 15:24:02,142.4,-76.4,FALSE
"234","DJI_0149.MP4_00_05_11_vlc00006.png","5:11","2023-02-21 15:18:59",142.3,1920,"2023-02-21",2023-02-21 15:18:59,5,11,2023-02-21 15:24:10,142.4,-67.4,FALSE
"235","DJI_0149.MP4_00_05_19_vlc00007.png","5:19","2023-02-21 15:18:59",142.3,1920,"2023-02-21",2023-02-21 15:18:59,5,19,2023-02-21 15:24:18,142.3,-67.4,FALSE
"236","DJI_0149.MP4_00_05_29_vlc00008.png","5:29","2023-02-21 15:18:59",142.5,1920,"2023-02-21",2023-02-21 15:18:59,5,29,2023-02-21 15:24:28,142.4,-67.4,FALSE
"237","DJI_0149.MP4_00_05_38_vlc00009.png","5:38","2023-02-21 15:18:59",142.5,1920,"2023-02-21",2023-02-21 15:18:59,5,38,2023-02-21 15:24:37,142.5,-67.4,FALSE
"238","DJI_0149.MP4_00_05_44_vlc00010.png","5:44","2023-02-21 15:18:59",142.8,1920,"2023-02-21",2023-02-21 15:18:59,5,44,2023-02-21 15:24:43,142.5,-67.4,FALSE
"239","DJI_0149.MP4_00_10_22_vlc00011.png","10:22","2023-02-21 15:18:59",105.6,1920,"2023-02-21",2023-02-21 15:18:59,10,22,2023-02-21 15:29:21,105.7,-89.9,TRUE
"240","DJI_0149.MP4_00_10_26_vlc00012.png","10:26","2023-02-21 15:18:59",105.7,1920,"2023-02-21",2023-02-21 15:18:59,10,26,2023-02-21 15:29:25,105.6,-90,TRUE
"241","DJI_0149.MP4_00_10_36_vlc00013.png","10:36","2023-02-21 15:18:59",105.7,1920,"2023-02-21",2023-02-21 15:18:59,10,36,2023-02-21 15:29:35,105.7,-89.9,TRUE
"242","DJI_0149.MP4_00_10_42_vlc00014.png","10:42","2023-02-21 15:18:59",105.8,1920,"2023-02-21",2023-02-21 15:18:59,10,42,2023-02-21 15:29:41,105.7,-90,TRUE
"243","DJI_0149.MP4_00_10_53_vlc00015.png","10:53","2023-02-21 15:18:59",105.7,1920,"2023-02-21",2023-02-21 15:18:59,10,53,2023-02-21 15:29:52,105.6,-89.9,TRUE
"244","DJI_0149.MP4_00_10_59_vlc00016.png","10:59","2023-02-21 15:18:59",105.8,1920,"2023-02-21",2023-02-21 15:18:59,10,59,2023-02-21 15:29:58,105.6,-90,TRUE
"245","DJI_0149.MP4_00_11_09_vlc00017.png","11:09","2023-02-21 15:18:59",105.6,1920,"2023-02-21",2023-02-21 15:18:59,11,9,2023-02-21 15:30:08,105.6,-89.9,TRUE
"246","DJI_0149.MP4_00_11_13_vlc00018.png","11:13","2023-02-21 15:18:59",105.7,1920,"2023-02-21",2023-02-21 15:18:59,11,13,2023-02-21 15:30:12,105.6,-89.9,TRUE
"247","DJI_0149.MP4_00_11_24_vlc00019.png","11:24","2023-02-21 15:18:59",105.6,1920,"2023-02-21",2023-02-21 15:18:59,11,24,2023-02-21 15:30:23,105.7,-89.9,TRUE
"248","DJI_0150.MP4_00_01_15_vlc00001.png","1:15","2023-04-11 07:25:32",29.8,3840,"2023-04-11",2023-04-11 07:25:32,1,15,2023-04-11 07:26:47,29.7,-89.9,TRUE
"249","DJI_0150.MP4_00_11_09_vlc00001.png","11:09","2023-02-21 15:36:22",86.1,1920,"2023-02-21",2023-02-21 15:36:22,11,9,2023-02-21 15:47:31,85.3,-67.8,FALSE
"250","DJI_0153.MP4_00_09_03_vlc00001.png","9:03","2023-02-22 08:39:00",51.2,1920,"2023-02-22",2023-02-22 08:39:00,9,3,2023-02-22 08:48:03,49.7,-62.1,FALSE
"251","DJI_0154.MP4_00_10_01_vlc00001.png","10:01","2023-02-22 08:54:55",47.4,1920,"2023-02-22",2023-02-22 08:54:55,10,1,2023-02-22 09:04:56,47.8,-89.6,TRUE
"252","DJI_0155.MP4_00_11_07_vlc00001.png","11:07","2023-02-22 09:11:59",62.1,1920,"2023-02-22",2023-02-22 09:11:59,11,7,2023-02-22 09:23:06,61.5,-69.5,FALSE
"253","DJI_0155.MP4_00_11_28_vlc00002.png","11:28","2023-02-22 09:11:59",25.7,1920,"2023-02-22",2023-02-22 09:11:59,11,28,2023-02-22 09:23:27,26.6,-69.5,FALSE
"254","DJI_0155.MP4_00_11_32_vlc00003.png","11:32","2023-02-22 09:11:59",26,1920,"2023-02-22",2023-02-22 09:11:59,11,32,2023-02-22 09:23:31,25.9,-69.5,FALSE
"255","DJI_0156.MP4_00_08_15_vlc00001.png","8:15","2023-02-22 09:30:25",73.4,1920,"2023-02-22",2023-02-22 09:30:25,8,15,2023-02-22 09:38:40,83.3,-68.8,FALSE
"256","DJI_0158.MP4_00_05_00_vlc00001.png","5:00","2023-04-11 08:15:33",30.7,3840,"2023-04-11",2023-04-11 08:15:33,5,0,2023-04-11 08:20:33,30.9,-90,TRUE
"257","DJI_0158.MP4_00_05_03_vlc00002.png","5:03","2023-04-11 08:15:33",30.4,3840,"2023-04-11",2023-04-11 08:15:33,5,3,2023-04-11 08:20:36,31,-89.9,TRUE
"258","DJI_0158.MP4_00_08_53_vlc00002.png","8:53","2023-02-22 10:15:04",52.9,1920,"2023-02-22",2023-02-22 10:15:04,8,53,2023-02-22 10:23:57,53.3,-66.5,FALSE
"259","DJI_0160.MP4_00_11_03_vlc00001.png","11:03","2023-02-22 10:49:58",86.2,1920,"2023-02-22",2023-02-22 10:49:58,11,3,2023-02-22 11:01:01,84.1,-74.6,FALSE
"260","DJI_0161.MP4_00_04_20_vlc00001.png","4:20","2023-04-11 08:33:33",32.9,3840,"2023-04-11",2023-04-11 08:33:33,4,20,2023-04-11 08:37:53,31.8,-89.9,TRUE
"261","DJI_0161.MP4_00_04_35_vlc00003.png","4:35","2023-04-11 08:33:33",32.5,3840,"2023-04-11",2023-04-11 08:33:33,4,35,2023-04-11 08:38:08,32.2,-89.9,TRUE
