"","imageName","timeStamp","LocalTime","altitude","length","pixelDimension.old","ImageWidth","FlightNo","Date","videoLocalTime","minutes","seconds","datetime_utc6","OSD.flyTime..s.","OSD.height..m.","GIMBAL.pitch","altitude_error","nadir"
"187","DJI_0113.MP4_00_00_18_vlc00003.png","0:18","2023-04-10 08:34:59",29.7,12.86,0.001640625,3840,"223","2023-04-10",2023-04-10 08:34:59,0,18,2023-04-10 08:35:17,689.8,30,-89.9,-0.300000000000001,TRUE
"188","DJI_0117.MP4_00_08_50_vlc00001.png","8:50","2023-02-20 17:54:39",54,12.47,0.003229167,1920,"85","2023-02-20",2023-02-20 17:54:39,8,50,2023-02-20 18:03:29,568.1,52,-89.9,2,TRUE
"189","DJI_0118.MP4_00_00_08_vlc00001.png","0:08","2023-04-10 09:20:04",33,13.45,0.001640625,3840,"225","2023-04-10",2023-04-10 09:20:04,0,8,2023-04-10 09:20:12,658.4,30.3,-89.9,2.7,TRUE
"190","DJI_0118.MP4_00_00_16_vlc00001.png","0:16","2023-04-10 09:20:04",30.7,13.42,0.001640625,3840,"225","2023-04-10",2023-04-10 09:20:04,0,16,2023-04-10 09:20:20,666.4,31.2,-89.9,-0.5,TRUE
"191","DJI_0118.MP4_00_00_18_vlc00002.png","0:18","2023-04-10 09:20:04",30.5,13.3,0.001640625,3840,"225","2023-04-10",2023-04-10 09:20:04,0,18,2023-04-10 09:20:22,668.3,30.8,-89.9,-0.300000000000001,TRUE
"192","DJI_0118.MP4_00_00_25_vlc00003.png","0:25","2023-04-10 09:20:04",30.8,12.36,0.001640625,3840,"225","2023-04-10",2023-04-10 09:20:04,0,25,2023-04-10 09:20:29,675.3,30.4,-89.9,0.400000000000002,TRUE
"193","DJI_0121.MP4_00_03_34_vlc00001.png","3:34","2023-04-10 10:25:12",30.7,13.46,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,34,2023-04-10 10:28:46,545.6,30.7,-89.9,0,TRUE
"194","DJI_0121.MP4_00_03_46_vlc00002.png","3:46","2023-04-10 10:25:12",30.7,13.23,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,46,2023-04-10 10:28:58,557.7,30.9,-90,-0.199999999999999,TRUE
"195","DJI_0121.MP4_00_03_48_vlc00003.png","3:48","2023-04-10 10:25:12",30.7,13.01,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,48,2023-04-10 10:29:00,559.7,30.7,-90,0,TRUE
"196","DJI_0121.MP4_00_03_49_vlc00004.png","3:49","2023-04-10 10:25:12",30.8,13.04,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,49,2023-04-10 10:29:01,560.6,30.7,-89.9,0.100000000000001,TRUE
"197","DJI_0121.MP4_00_03_52_vlc00005.png","3:52","2023-04-10 10:25:12",31,13.09,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,52,2023-04-10 10:29:04,563.7,30.8,-89.9,0.199999999999999,TRUE
"198","DJI_0121.MP4_00_03_54_vlc00005.png","3:54","2023-04-10 10:25:12",31,13.36,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,54,2023-04-10 10:29:06,565.6,30.9,-89.9,0.100000000000001,TRUE
"199","DJI_0121.MP4_00_03_58_vlc00006.png","3:58","2023-04-10 10:25:12",30.6,13.2,0.001640625,3840,"227","2023-04-10",2023-04-10 10:25:12,3,58,2023-04-10 10:29:10,569.7,30.7,-89.9,-0.0999999999999979,TRUE
"200","DJI_0122.MP4_00_00_04_vlc00001.png","0:04","2023-02-20 18:30:23",31.9,10.48,0.003229167,1920,"87","2023-02-20",2023-02-20 18:30:23,0,4,2023-02-20 18:30:27,243.7,34.6,-56.4,-2.7,FALSE
"201","DJI_0126.MP4_00_00_03_vlc00001.png","0:03","2023-04-10 11:04:18",30,13.88,0.001640625,3840,"228","2023-04-10",2023-04-10 11:04:18,0,3,2023-04-10 11:04:21,666.7,29.9,-90,0.100000000000001,TRUE
"202","DJI_0126.MP4_00_00_15_vlc00002.png","0:15","2023-04-10 11:04:18",29.7,13.36,0.001640625,3840,"228","2023-04-10",2023-04-10 11:04:18,0,15,2023-04-10 11:04:33,678.6,29.8,-89.9,-0.100000000000001,TRUE
"203","DJI_0126.MP4_00_00_20_vlc00002.png","0:20","2023-04-10 11:04:18",29.7,13.39,0.001640625,3840,"228","2023-04-10",2023-04-10 11:04:18,0,20,2023-04-10 11:04:38,683.6,29.7,-90,0,TRUE
"204","DJI_0126.MP4_00_00_22_vlc00003.png","0:22","2023-04-10 11:04:18",29.7,13.29,0.001640625,3840,"228","2023-04-10",2023-04-10 11:04:18,0,22,2023-04-10 11:04:40,685.6,29.7,-90,0,TRUE
"205","DJI_0126.MP4_00_00_24_vlc00004.png","0:24","2023-04-10 11:04:18",29.7,13.12,0.001640625,3840,"228","2023-04-10",2023-04-10 11:04:18,0,24,2023-04-10 11:04:42,687.6,29.7,-90,0,TRUE
"206","DJI_0126.MP4_00_00_30_vlc00006.png","0:30","2023-04-10 11:04:18",29.3,13.32,0.001640625,3840,"228","2023-04-10",2023-04-10 11:04:18,0,30,2023-04-10 11:04:48,693.6,29.6,-89.9,-0.300000000000001,TRUE
"207","DJI_0135.MP4_00_00_00_vlc00001.png","0:00","2023-02-21 07:40:41",63.7,13.38,0.003229167,1920,"93","2023-02-21",2023-02-21 07:40:41,0,0,2023-02-21 07:40:41,49.8,64.2,-90,-0.5,TRUE
"208","DJI_0135.MP4_00_03_26_vlc00002.png","3:26","2023-04-10 18:03:37",30.4,12.25,0.001640625,3840,"231","2023-04-10",2023-04-10 18:03:37,3,26,2023-04-10 18:07:03,559.4,30.2,-90,0.199999999999999,TRUE
"209","DJI_0135.MP4_00_03_29_vlc00003.png","3:29","2023-04-10 18:03:37",30.7,12.16,0.001640625,3840,"231","2023-04-10",2023-04-10 18:03:37,3,29,2023-04-10 18:07:06,562.4,30.2,-89.9,0.5,TRUE
"210","DJI_0135.MP4_00_03_31_vlc00004.png","3:31","2023-04-10 18:03:37",29.7,12.02,0.001640625,3840,"231","2023-04-10",2023-04-10 18:03:37,3,31,2023-04-10 18:07:08,564.4,30.6,-90,-0.900000000000002,TRUE
"211","DJI_0135.MP4_00_03_36_vlc00005.png","3:36","2023-04-10 18:03:37",29.3,11.64,0.001640625,3840,"231","2023-04-10",2023-04-10 18:03:37,3,36,2023-04-10 18:07:13,569.4,30.1,-84.8,-0.800000000000001,FALSE
"212","DJI_0135.MP4_00_06_20_vlc00001.png","6:20","2023-02-21 07:40:41",101.3,13.3,0.003229167,1920,"93","2023-02-21",2023-02-21 07:40:41,6,20,2023-02-21 07:47:01,429.8,102.1,-89.9,-0.799999999999997,TRUE
"213","DJI_0135.MP4_00_06_29_vlc00002.png","6:29","2023-02-21 07:40:41",100.7,13.68,0.003229167,1920,"93","2023-02-21",2023-02-21 07:40:41,6,29,2023-02-21 07:47:10,438.8,101.4,-89.9,-0.700000000000003,TRUE
"214","DJI_0135.MP4_00_06_33_vlc00003.png","6:33","2023-02-21 07:40:41",100.5,13.66,0.003229167,1920,"93","2023-02-21",2023-02-21 07:40:41,6,33,2023-02-21 07:47:14,442.9,100.7,-90,-0.200000000000003,TRUE
"215","DJI_0135.MP4_00_06_47_vlc00004.png","6:47","2023-02-21 07:40:41",100.8,13.9,0.003229167,1920,"93","2023-02-21",2023-02-21 07:40:41,6,47,2023-02-21 07:47:28,456.9,100.6,-90,0.200000000000003,TRUE
"216","DJI_0135.MP4_00_06_54_vlc00005.png","6:54","2023-02-21 07:40:41",100.9,13.77,0.003229167,1920,"93","2023-02-21",2023-02-21 07:40:41,6,54,2023-02-21 07:47:35,463.8,100.7,-90,0.200000000000003,TRUE
"217","DJI_0140.MP4_00_09_24_vlc00001.png","9:24","2023-02-21 09:06:24",82.5,12.41,0.003229167,1920,"98","2023-02-21",2023-02-21 09:06:24,9,24,2023-02-21 09:15:48,663.4,82.2,-90,0.299999999999997,TRUE
"218","DJI_0146.MP4_00_03_11_vlc00001.png","3:11","2023-04-11 07:03:18",31.2,12.69,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,3,11,2023-04-11 07:06:29,533.9,31.2,-90,0,TRUE
"219","DJI_0146.MP4_00_03_20_vlc00002.png","3:20","2023-04-11 07:03:18",30.9,13.12,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,3,20,2023-04-11 07:06:38,542.9,31.1,-90,-0.200000000000003,TRUE
"220","DJI_0146.MP4_00_03_22_vlc00003.png","3:22","2023-04-11 07:03:18",30.7,12.87,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,3,22,2023-04-11 07:06:40,544.9,30.9,-90,-0.199999999999999,TRUE
"221","DJI_0146.MP4_00_03_29_vlc00004.png","3:29","2023-04-11 07:03:18",30.9,13.51,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,3,29,2023-04-11 07:06:47,551.9,31,-89.9,-0.100000000000001,TRUE
"222","DJI_0146.MP4_00_03_39_vlc00005.png","3:39","2023-04-11 07:03:18",31.6,13.3,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,3,39,2023-04-11 07:06:57,561.9,31.2,-89.9,0.400000000000002,TRUE
"223","DJI_0146.MP4_00_03_41_vlc00006.png","3:41","2023-04-11 07:03:18",30.6,13.05,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,3,41,2023-04-11 07:06:59,563.9,31.3,-89.9,-0.699999999999999,TRUE
"224","DJI_0146.MP4_00_04_00_vlc00008.png","4:00","2023-04-11 07:03:18",30.5,13.51,0.001640625,3840,"236","2023-04-11",2023-04-11 07:03:18,4,0,2023-04-11 07:07:18,582.9,31.1,-89.9,-0.600000000000001,TRUE
"225","DJI_0146.MP4_00_06_10_vlc00002.png","6:10","2023-02-21 14:29:17",65.3,12.4,0.003229167,1920,"102","2023-02-21",2023-02-21 14:29:17,6,10,2023-02-21 14:35:27,372.8,67.3,-90,-2,TRUE
"226","DJI_0146.MP4_00_06_17_vlc00003.png","6:17","2023-02-21 14:29:17",66.4,12.69,0.003229167,1920,"102","2023-02-21",2023-02-21 14:29:17,6,17,2023-02-21 14:35:34,379.8,66.5,-90,-0.0999999999999943,TRUE
"227","DJI_0146.MP4_00_11_32_vlc00004.png","11:32","2023-02-21 14:29:17",34,12.54,0.003229167,1920,"102","2023-02-21",2023-02-21 14:29:17,11,32,2023-02-21 14:40:49,694.8,36.1,-67.6,-2.1,FALSE
"228","DJI_0146.MP4_00_11_46_vlc00005.png","11:46","2023-02-21 14:29:17",23.6,10.92,0.003229167,1920,"102","2023-02-21",2023-02-21 14:29:17,11,46,2023-02-21 14:41:03,708.8,24.5,-67.6,-0.899999999999999,FALSE
"229","DJI_0149.MP4_00_02_53_vlc00001.png","2:53","2023-02-21 15:18:59",121,13.68,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,2,53,2023-02-21 15:21:52,169.1,120.9,-78.4,0.0999999999999943,FALSE
"230","DJI_0149.MP4_00_02_58_vlc00002.png","2:58","2023-02-21 15:18:59",121,13.28,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,2,58,2023-02-21 15:21:57,174.1,120.9,-78.4,0.0999999999999943,FALSE
"231","DJI_0149.MP4_00_03_01_vlc00003.png","3:01","2023-02-21 15:18:59",121,13.23,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,3,1,2023-02-21 15:22:00,177.1,121,-78.4,0,FALSE
"232","DJI_0149.MP4_00_03_04_vlc00004.png","3:04","2023-02-21 15:18:59",120.9,13.12,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,3,4,2023-02-21 15:22:03,180.1,120.9,-78.4,0,FALSE
"233","DJI_0149.MP4_00_05_03_vlc00005.png","5:03","2023-02-21 15:18:59",142.4,12.2,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,5,3,2023-02-21 15:24:02,299.1,142.4,-76.4,0,FALSE
"234","DJI_0149.MP4_00_05_11_vlc00006.png","5:11","2023-02-21 15:18:59",142.3,11.27,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,5,11,2023-02-21 15:24:10,307.1,142.4,-67.4,-0.0999999999999943,FALSE
"235","DJI_0149.MP4_00_05_19_vlc00007.png","5:19","2023-02-21 15:18:59",142.3,11.5,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,5,19,2023-02-21 15:24:18,315.1,142.3,-67.4,0,FALSE
"236","DJI_0149.MP4_00_05_29_vlc00008.png","5:29","2023-02-21 15:18:59",142.5,11.55,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,5,29,2023-02-21 15:24:28,325.1,142.4,-67.4,0.0999999999999943,FALSE
"237","DJI_0149.MP4_00_05_38_vlc00009.png","5:38","2023-02-21 15:18:59",142.5,11.55,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,5,38,2023-02-21 15:24:37,334.1,142.5,-67.4,0,FALSE
"238","DJI_0149.MP4_00_05_44_vlc00010.png","5:44","2023-02-21 15:18:59",142.8,11.47,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,5,44,2023-02-21 15:24:43,340.1,142.5,-67.4,0.300000000000011,FALSE
"239","DJI_0149.MP4_00_10_22_vlc00011.png","10:22","2023-02-21 15:18:59",105.6,13.48,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,10,22,2023-02-21 15:29:21,618.1,105.7,-89.9,-0.100000000000009,TRUE
"240","DJI_0149.MP4_00_10_26_vlc00012.png","10:26","2023-02-21 15:18:59",105.7,13.45,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,10,26,2023-02-21 15:29:25,622.1,105.6,-90,0.100000000000009,TRUE
"241","DJI_0149.MP4_00_10_36_vlc00013.png","10:36","2023-02-21 15:18:59",105.7,13.5,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,10,36,2023-02-21 15:29:35,632.1,105.7,-89.9,0,TRUE
"242","DJI_0149.MP4_00_10_42_vlc00014.png","10:42","2023-02-21 15:18:59",105.8,13.5,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,10,42,2023-02-21 15:29:41,638.1,105.7,-90,0.0999999999999943,TRUE
"243","DJI_0149.MP4_00_10_53_vlc00015.png","10:53","2023-02-21 15:18:59",105.7,13.35,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,10,53,2023-02-21 15:29:52,649.1,105.6,-89.9,0.100000000000009,TRUE
"244","DJI_0149.MP4_00_10_59_vlc00016.png","10:59","2023-02-21 15:18:59",105.8,13.36,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,10,59,2023-02-21 15:29:58,655.1,105.6,-90,0.200000000000003,TRUE
"245","DJI_0149.MP4_00_11_09_vlc00017.png","11:09","2023-02-21 15:18:59",105.6,13.23,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,11,9,2023-02-21 15:30:08,665.1,105.6,-89.9,0,TRUE
"246","DJI_0149.MP4_00_11_13_vlc00018.png","11:13","2023-02-21 15:18:59",105.7,13.34,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,11,13,2023-02-21 15:30:12,669.1,105.6,-89.9,0.100000000000009,TRUE
"247","DJI_0149.MP4_00_11_24_vlc00019.png","11:24","2023-02-21 15:18:59",105.6,13.4,0.003229167,1920,"105","2023-02-21",2023-02-21 15:18:59,11,24,2023-02-21 15:30:23,680.1,105.7,-89.9,-0.100000000000009,TRUE
"248","DJI_0150.MP4_00_01_15_vlc00001.png","1:15","2023-04-11 07:25:32",29.8,11.97,0.001640625,3840,"236","2023-04-11",2023-04-11 07:25:32,1,15,2023-04-11 07:26:47,731.2,29.7,-89.9,0.100000000000001,TRUE
"249","DJI_0150.MP4_00_11_09_vlc00001.png","11:09","2023-02-21 15:36:22",86.1,13.46,0.003229167,1920,"106","2023-02-21",2023-02-21 15:36:22,11,9,2023-02-21 15:47:31,659.6,85.3,-67.8,0.799999999999997,FALSE
"250","DJI_0153.MP4_00_09_03_vlc00001.png","9:03","2023-02-22 08:39:00",51.2,12.01,0.003229167,1920,"109","2023-02-22",2023-02-22 08:39:00,9,3,2023-02-22 08:48:03,545.9,49.7,-62.1,1.5,FALSE
"251","DJI_0154.MP4_00_10_01_vlc00001.png","10:01","2023-02-22 08:54:55",47.4,13.31,0.003229167,1920,"110","2023-02-22",2023-02-22 08:54:55,10,1,2023-02-22 09:04:56,631.9,47.8,-89.6,-0.399999999999999,TRUE
"252","DJI_0155.MP4_00_11_07_vlc00001.png","11:07","2023-02-22 09:11:59",62.1,12.24,0.003229167,1920,"111","2023-02-22",2023-02-22 09:11:59,11,7,2023-02-22 09:23:06,671.6,61.5,-69.5,0.600000000000001,FALSE
"253","DJI_0155.MP4_00_11_28_vlc00002.png","11:28","2023-02-22 09:11:59",25.7,10.86,0.003229167,1920,"111","2023-02-22",2023-02-22 09:11:59,11,28,2023-02-22 09:23:27,692.6,26.6,-69.5,-0.900000000000002,FALSE
"254","DJI_0155.MP4_00_11_32_vlc00003.png","11:32","2023-02-22 09:11:59",26,11.14,0.003229167,1920,"111","2023-02-22",2023-02-22 09:11:59,11,32,2023-02-22 09:23:31,696.6,25.9,-69.5,0.100000000000001,FALSE
"255","DJI_0156.MP4_00_08_15_vlc00001.png","8:15","2023-02-22 09:30:25",73.4,13.48,0.003229167,1920,"112","2023-02-22",2023-02-22 09:30:25,8,15,2023-02-22 09:38:40,496.7,83.3,-68.8,-9.89999999999999,FALSE
"256","DJI_0158.MP4_00_05_00_vlc00001.png","5:00","2023-04-11 08:15:33",30.7,12.78,0.001640625,3840,"237","2023-04-11",2023-04-11 08:15:33,5,0,2023-04-11 08:20:33,626.5,30.9,-90,-0.199999999999999,TRUE
"257","DJI_0158.MP4_00_05_03_vlc00002.png","5:03","2023-04-11 08:15:33",30.4,13.05,0.001640625,3840,"237","2023-04-11",2023-04-11 08:15:33,5,3,2023-04-11 08:20:36,629.5,31,-89.9,-0.600000000000001,TRUE
"258","DJI_0158.MP4_00_08_53_vlc00002.png","8:53","2023-02-22 10:15:04",52.9,13.17,0.003229167,1920,"114","2023-02-22",2023-02-22 10:15:04,8,53,2023-02-22 10:23:57,561.3,53.3,-66.5,-0.399999999999999,FALSE
"259","DJI_0160.MP4_00_11_03_vlc00001.png","11:03","2023-02-22 10:49:58",86.2,12.05,0.003229167,1920,"115","2023-02-22",2023-02-22 10:49:58,11,3,2023-02-22 11:01:01,679.8,84.1,-74.6,2.10000000000001,FALSE
"260","DJI_0161.MP4_00_04_20_vlc00001.png","4:20","2023-04-11 08:33:33",32.9,12.7,0.001640625,3840,"238","2023-04-11",2023-04-11 08:33:33,4,20,2023-04-11 08:37:53,583.6,31.8,-89.9,1.1,TRUE
"261","DJI_0161.MP4_00_04_35_vlc00003.png","4:35","2023-04-11 08:33:33",32.5,13.5,0.001640625,3840,"238","2023-04-11",2023-04-11 08:33:33,4,35,2023-04-11 08:38:08,598.6,32.2,-89.9,0.299999999999997,TRUE
"262","DJI_0162.MP4_00_11_35_vlc00001.png","11:35","2023-02-22 15:40:59",57.2,12.94,0.003229167,1920,"117","2023-02-22",2023-02-22 15:40:59,11,35,2023-02-22 15:52:34,691.8,56.6,-57.9,0.600000000000001,FALSE
"263","DJI_0162.MP4_00_11_40_vlc00002.png","11:40","2023-02-22 15:40:59",58.6,12.12,0.003229167,1920,"117","2023-02-22",2023-02-22 15:40:59,11,40,2023-02-22 15:52:39,696.8,57.8,-55.8,0.800000000000004,FALSE
"264","DJI_0166.MP4_00_03_47_vlc00001.png","3:47","2023-02-22 16:06:03",141.5,13.8,0.001640625,3840,"119","2023-02-22",2023-02-22 16:06:03,3,47,2023-02-22 16:09:50,218.8,138.9,-86.2,2.59999999999999,FALSE
"265","DJI_0167.MP4_00_04_34_vlc00001.png","4:34","2023-04-11 15:16:04",34.6,13.38,0.001640625,3840,"240","2023-04-11",2023-04-11 15:16:04,4,34,2023-04-11 15:20:38,599.2,34.9,-79.5,-0.299999999999997,FALSE
"266","DJI_0167.MP4_00_04_43_vlc00003.png","4:43","2023-04-11 15:16:04",33.6,13.31,0.001640625,3840,"240","2023-04-11",2023-04-11 15:16:04,4,43,2023-04-11 15:20:47,608.2,33.4,-89.9,0.200000000000003,TRUE
"267","DJI_0167.MP4_00_04_50_vlc00002.png","4:50","2023-02-22 16:11:31",56,12.05,0.001640625,3840,"119","2023-02-22",2023-02-22 16:11:31,4,50,2023-02-22 16:16:21,609.8,57.5,-66.4,-1.5,FALSE
"268","DJI_0167.MP4_00_04_53_vlc00004.png","4:53","2023-04-11 15:16:04",34.3,13.12,0.001640625,3840,"240","2023-04-11",2023-04-11 15:16:04,4,53,2023-04-11 15:20:57,618.2,34.2,-90,0.0999999999999943,TRUE
"269","DJI_0167.MP4_00_04_58_vlc00003.png","4:58","2023-02-22 16:11:31",43.9,11.86,0.001640625,3840,"119","2023-02-22",2023-02-22 16:11:31,4,58,2023-02-22 16:16:29,617.8,43.1,-66.4,0.799999999999997,FALSE
"270","DJI_0171.MP4_00_00_07_vlc00001.png","0:07","2023-04-11 15:38:12",50.1,13.13,0.001640625,3840,"240","2023-04-11",2023-04-11 15:38:12,0,7,2023-04-11 15:38:19,677,50.2,-89.9,-0.100000000000001,TRUE
"271","DJI_0171.MP4_00_00_13_vlc00002.png","0:13","2023-04-11 15:38:12",50.3,12.89,0.001640625,3840,"240","2023-04-11",2023-04-11 15:38:12,0,13,2023-04-11 15:38:25,683,50.2,-89.9,0.0999999999999943,TRUE
"272","DJI_0171.MP4_00_00_15_vlc00003.png","0:15","2023-04-11 15:38:12",50.3,13.01,0.001640625,3840,"240","2023-04-11",2023-04-11 15:38:12,0,15,2023-04-11 15:38:27,685,50.2,-89.9,0.0999999999999943,TRUE
"273","DJI_0171.MP4_00_10_42_vlc00001.png","10:42","2023-02-22 16:30:49",57.7,13.43,0.003229167,1920,"120","2023-02-22",2023-02-22 16:30:49,10,42,2023-02-22 16:41:31,610.4,23.3,-90,34.4,TRUE
"274","DJI_0172.MP4_00_10_46_vlc00001.png","10:46","2023-02-22 16:52:13",54.5,12.57,0.003229167,1920,"121","2023-02-22",2023-02-22 16:52:13,10,46,2023-02-22 17:02:59,702,54.2,-90,0.299999999999997,TRUE
"275","DJI_0174.MP4_00_00_44_vlc00001.png","0:44","2023-04-11 15:55:53",58.5,13.4,0.001640625,3840,"240","2023-04-11",2023-04-11 15:55:53,0,44,2023-04-11 15:56:37,695.5,58,-90,0.5,TRUE
"276","DJI_0177.MP4_00_00_04_vlc00001.png","0:04","2023-04-11 16:17:54",51.4,13.48,0.001640625,3840,"241","2023-04-11",2023-04-11 16:17:54,0,4,2023-04-11 16:17:58,659,51.4,-90,0,TRUE
"277","DJI_0177.MP4_00_00_06_vlc00002.png","0:06","2023-04-11 16:17:54",51.1,13.55,0.001640625,3840,"241","2023-04-11",2023-04-11 16:17:54,0,6,2023-04-11 16:18:00,661,51.4,-89.9,-0.299999999999997,TRUE
"278","DJI_0177.MP4_00_00_22_vlc00003.png","0:22","2023-04-11 16:17:54",50.5,13.42,0.001640625,3840,"241","2023-04-11",2023-04-11 16:17:54,0,22,2023-04-11 16:18:16,676.9,50.5,-89.9,0,TRUE
"279","DJI_0180.MP4_00_09_18_vlc00001.png","9:18","2023-02-23 08:38:00",71.7,12.81,0.003229167,1920,"126","2023-02-23",2023-02-23 08:38:00,9,18,2023-02-23 08:47:18,600,72.9,-82.7,-1.2,FALSE
"280","DJI_0180.MP4_00_09_21_vlc00002.png","9:21","2023-02-23 08:38:00",70.7,12.61,0.003229167,1920,"126","2023-02-23",2023-02-23 08:38:00,9,21,2023-02-23 08:47:21,603,72.8,-82.7,-2.09999999999999,FALSE
"281","DJI_0180.MP4_00_09_25_vlc00003.png","9:25","2023-02-23 08:38:00",71.4,12.61,0.003229167,1920,"126","2023-02-23",2023-02-23 08:38:00,9,25,2023-02-23 08:47:25,607,73.1,-82.7,-1.69999999999999,FALSE
"282","DJI_0180.MP4_00_09_28_vlc00004.png","9:28","2023-02-23 08:38:00",72,12.38,0.003229167,1920,"126","2023-02-23",2023-02-23 08:38:00,9,28,2023-02-23 08:47:28,610,73.1,-82.7,-1.09999999999999,FALSE
"283","DJI_0180.MP4_00_09_40_vlc00005.png","9:40","2023-02-23 08:38:00",71.9,12.17,0.003229167,1920,"126","2023-02-23",2023-02-23 08:38:00,9,40,2023-02-23 08:47:40,622,71.7,-82.7,0.200000000000003,FALSE
"284","DJI_0184.MP4_00_05_04_vlc00001.png","5:04","2023-02-23 09:20:50",75.1,13.01,0.003229167,1920,"128","2023-02-23",2023-02-23 09:20:50,5,4,2023-02-23 09:25:54,597.8,72.2,-90,2.89999999999999,TRUE
"285","DJI_0184.MP4_00_05_06_vlc00002.png","5:06","2023-02-23 09:20:50",74.1,12.06,0.003229167,1920,"128","2023-02-23",2023-02-23 09:20:50,5,6,2023-02-23 09:25:56,599.8,74,-69,0.0999999999999943,FALSE
"286","DJI_0185.MP4_00_00_26_vlc00001.png","0:26","2023-04-11 17:06:40",31.2,12.73,0.001640625,3840,"243","2023-04-11",2023-04-11 17:06:40,0,26,2023-04-11 17:07:06,375.2,31,-89.9,0.199999999999999,TRUE
"287","DJI_0185.MP4_00_00_31_vlc00003.png","0:31","2023-04-11 17:06:40",30.8,12.85,0.001640625,3840,"243","2023-04-11",2023-04-11 17:06:40,0,31,2023-04-11 17:07:11,380.2,30.7,-89.9,0.100000000000001,TRUE
"288","DJI_0185.MP4_00_00_38_vlc00004.png","0:38","2023-04-11 17:06:40",31,13.16,0.001640625,3840,"243","2023-04-11",2023-04-11 17:06:40,0,38,2023-04-11 17:07:18,387.2,31.1,-89.9,-0.100000000000001,TRUE
"289","DJI_0185.MP4_00_00_40_vlc00005.png","0:40","2023-04-11 17:06:40",30.9,12.93,0.001640625,3840,"243","2023-04-11",2023-04-11 17:06:40,0,40,2023-04-11 17:07:20,389.2,31,-89.9,-0.100000000000001,TRUE
"290","DJI_0185.MP4_00_00_45_vlc00006.png","0:45","2023-04-11 17:06:40",31,12.87,0.001640625,3840,"243","2023-04-11",2023-04-11 17:06:40,0,45,2023-04-11 17:07:25,394.2,31,-89.9,0,TRUE
"291","DJI_0187.MP4_00_05_27_vlc00001.png","5:27","2023-04-11 17:25:03",50.8,13.29,0.001640625,3840,"244","2023-04-11",2023-04-11 17:25:03,5,27,2023-04-11 17:30:30,659.5,50.4,-89.9,0.399999999999999,TRUE
"292","DJI_0189.MP4_00_07_57_vlc00001.png","7:57","2023-02-23 15:18:36",111.3,13.6,0.003229167,1920,"133","2023-02-23",2023-02-23 15:18:36,7,57,2023-02-23 15:26:33,450.4,109.2,-67.7,2.09999999999999,FALSE
"293","DJI_0189.MP4_00_07_59_vlc00002.png","7:59","2023-02-23 15:18:36",109.1,12.92,0.003229167,1920,"133","2023-02-23",2023-02-23 15:18:36,7,59,2023-02-23 15:26:35,452.4,111.3,-67.7,-2.2,FALSE
"294","DJI_0190.MP4_00_05_15_vlc00001.png","5:15","2023-04-11 17:43:34",35.6,13.51,0.001640625,3840,"245","2023-04-11",2023-04-11 17:43:34,5,15,2023-04-11 17:48:49,643.3,35.7,-74.9,-0.100000000000001,FALSE
"295","DJI_0190.MP4_00_05_17_vlc00002.png","5:17","2023-04-11 17:43:34",35.5,13.67,0.001640625,3840,"245","2023-04-11",2023-04-11 17:43:34,5,17,2023-04-11 17:48:51,645.3,35.6,-90,-0.100000000000001,TRUE
"296","DJI_0190.MP4_00_05_25_vlc00003.png","5:25","2023-04-11 17:43:34",35.6,13.08,0.001640625,3840,"245","2023-04-11",2023-04-11 17:43:34,5,25,2023-04-11 17:48:59,653.3,35.4,-90,0.200000000000003,TRUE
